"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2027,"vint_2027","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2028,"vint_2028","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2029,"vint_2029","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2030,"vint_2030","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2031,"vint_2031","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2032,"vint_2032","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2033,"vint_2033","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2034,"vint_2034","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2035,"vint_2035","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2036,"vint_2036","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2037,"vint_2037","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2038,"vint_2038","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2039,"vint_2039","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2040,"vint_2040","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2041,"vint_2041","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2042,"vint_2042","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2043,"vint_2043","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2044,"vint_2044","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2045,"vint_2045","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2046,"vint_2046","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2047,"vint_2047","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2048,"vint_2048","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2049,"vint_2049","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2050,"vint_2050","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2051,"vint_2051","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2052,"vint_2052","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2053,"vint_2053","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2054,"vint_2054","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2055,"vint_2055","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2056,"vint_2056","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2057,"vint_2057","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2058,"vint_2058","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2059,"vint_2059","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2060,"vint_2060","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2061,"vint_2061","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2062,"vint_2062","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2063,"vint_2063","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2064,"vint_2064","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2065,"vint_2065","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2066,"vint_2066","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2067,"vint_2067","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2068,"vint_2068","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2069,"vint_2069","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2070,"vint_2070","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2071,"vint_2071","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2072,"vint_2072","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2073,"vint_2073","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2074,"vint_2074","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2075,"vint_2075","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2076,"vint_2076","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2077,"vint_2077","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2078,"vint_2078","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2079,"vint_2079","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2080,"vint_2080","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2081,"vint_2081","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2082,"vint_2082","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2083,"vint_2083","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2084,"vint_2084","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2085,"vint_2085","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2086,"vint_2086","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2087,"vint_2087","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2088,"vint_2088","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2089,"vint_2089","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2090,"vint_2090","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2091,"vint_2091","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2092,"vint_2092","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2093,"vint_2093","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2094,"vint_2094","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2095,"vint_2095","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2096,"vint_2096","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2097,"vint_2097","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2098,"vint_2098","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2099,"vint_2099","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2100,"vint_2100","CO2 (GTC)",7565
